order_id,customer_id,product_id,quantity,order_date,order_amount
O01635,C071,P038,5,2026-08-19,270415
O01636,C038,P010,2,2026-08-19,21044
O01637,C030,P025,5,2026-08-19,145320
O01638,C064,P036,3,2026-08-19,38712
O01639,C098,P032,4,2026-08-19,70168
O01640,C022,P047,3,2026-08-19,98826
O01641,C018,P047,5,2026-08-19,164710
O01642,C024,P035,1,2026-08-19,25157
O01643,C005,P005,1,2026-08-19,42687
O01644,C053,P009,2,2026-08-19,63542
O01645,C091,P010,1,2026-08-19,10522
O01646,C065,P030,3,2026-08-19,94185
O01647,C080,P041,5,2026-08-19,223365
O01648,C085,P032,1,2026-08-19,17542
O01649,C069,P036,4,2026-08-19,51616
O01650,C003,P034,3,2026-08-19,186579
O01651,C037,P002,5,2026-08-19,131355
O01652,C023,P007,1,2026-08-19,47776
O01653,C020,P016,2,2026-08-19,111322
O01654,C033,P023,3,2026-08-19,8871
O01655,C011,P024,4,2026-08-19,121444
O01656,C073,P016,2,2026-08-19,111322
O01657,C088,P006,1,2026-08-19,2752
O01658,C052,P025,4,2026-08-19,116256
O01659,C061,P004,1,2026-08-19,69714
O01660,C011,P032,4,2026-08-19,70168
O01661,C073,P007,5,2026-08-19,238880
O01662,C030,P014,5,2026-08-19,109215
O01663,C035,P003,1,2026-08-19,49209
O01664,C070,P037,1,2026-08-19,46638
O01665,C041,P002,2,2026-08-19,52542
O01666,C097,P046,4,2026-08-19,146836
O01667,C039,P011,5,2026-08-19,319495
O01668,C073,P025,5,2026-08-19,145320
O01669,C050,P049,2,2026-08-19,26066
O01670,C065,P048,3,2026-08-19,174846
O01671,C013,P028,2,2026-08-19,8634
O01672,C044,P039,5,2026-08-19,36500
O01673,C100,P021,1,2026-08-19,32693
O01674,C058,P032,2,2026-08-19,35084
O01675,C071,P025,4,2026-08-19,116256
O01676,C088,P038,4,2026-08-19,216332
O01677,C099,P040,3,2026-08-19,24432
O01678,C092,P005,1,2026-08-19,42687
O01679,C020,P025,2,2026-08-19,58128
O01680,C041,P024,1,2026-08-19,30361
O01681,C001,P020,4,2026-08-19,237508
O01682,C098,P018,1,2026-08-19,52496
O01683,C012,P012,4,2026-08-19,66732
O01684,C072,P036,5,2026-08-19,64520
O01685,C014,P002,1,2026-08-19,26271
O01686,C071,P006,5,2026-08-19,13760
O01687,C050,P001,3,2026-08-19,200220
O01688,C050,P050,1,2026-08-19,2134
O01689,C032,P037,5,2026-08-19,233190
O01690,C088,P025,2,2026-08-19,58128
O01691,C035,P020,3,2026-08-19,178131
O01692,C019,P005,2,2026-08-19,85374
O01693,C036,P027,3,2026-08-19,90621
O01694,C010,P024,3,2026-08-19,91083
O01695,C093,P041,4,2026-08-19,178692
O01696,C059,P007,2,2026-08-19,95552
O01697,C001,P026,3,2026-08-19,28515
O01698,C043,P029,3,2026-08-19,28461
O01699,C084,P039,2,2026-08-19,14600
O01700,C042,P039,2,2026-08-19,14600
O01701,C041,P012,4,2026-08-19,66732
O01702,C038,P048,4,2026-08-19,233128
O01703,C042,P025,3,2026-08-19,87192
O01704,C047,P008,5,2026-08-19,157925
O01705,C076,P035,2,2026-08-19,50314
O01706,C004,P047,4,2026-08-19,131768
O01707,C057,P019,1,2026-08-19,57622
O01708,C087,P032,2,2026-08-19,35084
O01709,C031,P017,2,2026-08-19,53130
O01710,C049,P005,4,2026-08-19,170748
O01711,C075,P026,5,2026-08-19,47525
O01712,C089,P027,5,2026-08-19,151035
O01713,C047,P045,5,2026-08-19,277480
O01714,C014,P050,2,2026-08-19,4268
O01715,C022,P042,5,2026-08-19,163955
O01716,C073,P042,4,2026-08-19,131164
O01717,C056,P007,1,2026-08-19,47776
O01718,C034,P015,5,2026-08-19,346815
O01719,C072,P038,5,2026-08-19,270415
O01720,C058,P024,4,2026-08-19,121444
O01721,C099,P044,5,2026-08-19,295000
O01722,C020,P023,1,2026-08-19,2957
O01723,C014,P019,4,2026-08-19,230488
O01724,C015,P047,2,2026-08-19,65884
O01725,C040,P022,4,2026-08-19,34368
O01726,C067,P031,3,2026-08-19,191472
O01727,C013,P029,4,2026-08-19,37948
O01728,C009,P020,1,2026-08-19,59377
O01729,C003,P022,1,2026-08-19,8592
O01730,C095,P016,5,2026-08-19,278305
O01731,C071,P011,3,2026-08-19,191697
O01732,C055,P030,2,2026-08-19,62790
O01733,C081,P012,2,2026-08-19,33366
O01734,C051,P002,5,2026-08-19,131355
O01735,C058,P038,4,2026-08-19,216332
O01736,C001,P046,2,2026-08-19,73418
O01737,C036,P049,1,2026-08-19,13033
O01738,C069,P012,3,2026-08-19,50049
O01739,C026,P030,1,2026-08-19,31395
O01740,C086,P032,5,2026-08-19,87710
O01741,C077,P025,5,2026-08-19,145320
O01742,C076,P008,3,2026-08-19,94755
O01743,C059,P040,2,2026-08-19,16288
O01744,C079,P038,1,2026-08-19,54083
O01745,C041,P008,2,2026-08-19,63170
O01746,C015,P012,3,2026-08-19,50049
O01747,C066,P025,4,2026-08-19,116256
O01748,C074,P025,4,2026-08-19,116256
O01749,C063,P041,5,2026-08-19,223365
O01750,C072,P011,4,2026-08-19,255596
O01751,C018,P012,3,2026-08-19,50049
O01752,C080,P004,3,2026-08-19,209142
O01753,C063,P009,2,2026-08-19,63542
O01754,C072,P033,4,2026-08-19,248612
O01755,C088,P032,4,2026-08-19,70168
O01756,C063,P011,1,2026-08-19,63899
O01757,C098,P015,3,2026-08-19,208089
O01758,C036,P015,5,2026-08-19,346815
O01759,C022,P050,4,2026-08-19,8536
O01760,C071,P033,1,2026-08-19,62153
O01761,C035,P050,5,2026-08-19,10670
O01762,C070,P049,1,2026-08-19,13033
O01763,C070,P014,4,2026-08-19,87372
O01764,C095,P042,2,2026-08-19,65582
O01765,C005,P029,3,2026-08-19,28461
O01766,C012,P029,1,2026-08-19,9487
O01767,C027,P048,5,2026-08-19,291410
O01768,C091,P040,4,2026-08-19,32576
O01769,C079,P009,2,2026-08-19,63542
O01770,C008,P037,3,2026-08-19,139914
O01771,C036,P039,5,2026-08-19,36500
O01772,C042,P046,3,2026-08-19,110127
O01773,C074,P018,5,2026-08-19,262480
O01774,C018,P049,4,2026-08-19,52132
O01775,C036,P042,2,2026-08-19,65582
O01776,C032,P010,3,2026-08-19,31566
O01777,C098,P044,4,2026-08-19,236000
O01778,C019,P037,3,2026-08-19,139914
O01779,C049,P029,1,2026-08-19,9487
O01780,C052,P033,3,2026-08-19,186459
O01781,C059,P032,3,2026-08-19,52626
O01782,C100,P047,1,2026-08-19,32942
O01783,C082,P043,3,2026-08-19,75393
O01784,C069,P026,2,2026-08-19,19010
O01785,C028,P032,3,2026-08-19,52626
O01786,C037,P022,5,2026-08-19,42960
O01787,C073,P032,3,2026-08-19,52626
O01788,C006,P007,4,2026-08-19,191104
O01789,C016,P011,4,2026-08-19,255596
O01790,C001,P028,2,2026-08-19,8634
O01791,C084,P020,2,2026-08-19,118754
O01792,C012,P042,3,2026-08-19,98373
O01793,C011,P024,2,2026-08-19,60722
O01794,C051,P041,3,2026-08-19,134019
O01795,C055,P042,1,2026-08-19,32791
O01796,C001,P014,4,2026-08-19,87372
O01797,C017,P038,2,2026-08-19,108166
O01798,C088,P029,1,2026-08-19,9487
O01799,C090,P022,1,2026-08-19,8592
O01800,C089,P009,4,2026-08-19,127084
O01801,C030,P025,1,2026-08-19,29064
O01802,C014,P021,3,2026-08-19,98079
O01803,C018,P025,2,2026-08-19,58128
O01804,C009,P034,5,2026-08-19,310965
O01805,C079,P042,2,2026-08-19,65582
O01806,C045,P047,2,2026-08-19,65884
O01807,C053,P040,4,2026-08-19,32576
O01808,C012,P007,2,2026-08-19,95552
O01809,C076,P047,4,2026-08-19,131768
O01810,C055,P021,2,2026-08-19,65386
O01811,C036,P042,1,2026-08-19,32791
O01812,C071,P039,5,2026-08-19,36500
O01813,C100,P045,1,2026-08-19,55496
O01814,C027,P034,5,2026-08-19,310965
O01815,C025,P048,4,2026-08-19,233128
O01816,C083,P004,2,2026-08-19,139428
O01817,C050,P008,2,2026-08-19,63170
O01818,C082,P039,1,2026-08-19,7300
O01819,C002,P024,3,2026-08-19,91083
O01820,C050,P037,4,2026-08-19,186552
O01821,C070,P044,2,2026-08-19,118000
O01822,C099,P005,1,2026-08-19,42687
O01823,C002,P017,2,2026-08-19,53130
O01824,C008,P026,5,2026-08-19,47525
O01825,C081,P046,5,2026-08-19,183545
O01826,C055,P045,4,2026-08-19,221984
O01827,C082,P035,5,2026-08-19,125785
O01828,C036,P006,3,2026-08-19,8256
O01829,C066,P014,2,2026-08-19,43686
O01830,C042,P026,5,2026-08-19,47525
O01831,C040,P045,4,2026-08-19,221984
O01832,C008,P016,1,2026-08-19,55661
O01833,C015,P030,5,2026-08-19,156975
O01834,C040,P043,2,2026-08-19,50262
O01835,C002,P046,2,2026-08-19,73418
O01836,C021,P032,3,2026-08-19,52626
O01837,C067,P047,3,2026-08-19,98826
O01838,C048,P009,3,2026-08-19,95313
O01839,C099,P002,3,2026-08-19,78813
O01840,C035,P034,1,2026-08-19,62193
O01841,C092,P037,1,2026-08-19,46638
O01842,C059,P033,3,2026-08-19,186459
O01843,C064,P037,2,2026-08-19,93276
O01844,C021,P017,1,2026-08-19,26565
O01845,C030,P048,5,2026-08-19,291410
O01846,C006,P001,2,2026-08-19,133480
O01847,C061,P024,4,2026-08-19,121444
O01848,C023,P003,5,2026-08-19,246045
O01849,C029,P021,2,2026-08-19,65386
O01850,C093,P021,3,2026-08-19,98079
O01851,C074,P024,1,2026-08-19,30361
O01852,C087,P004,2,2026-08-19,139428
O01853,C067,P003,4,2026-08-19,196836
O01854,C060,P019,3,2026-08-19,172866
O01855,C012,P036,4,2026-08-19,51616
O01856,C048,P013,3,2026-08-19,187488
O01857,C095,P040,2,2026-08-19,16288
O01858,C048,P038,4,2026-08-19,216332
O01859,C094,P035,2,2026-08-19,50314
O01860,C001,P027,1,2026-08-19,30207
O01861,C070,P023,1,2026-08-19,2957
O01862,C001,P049,4,2026-08-19,52132
O01863,C014,P014,5,2026-08-19,109215
O01864,C054,P032,1,2026-08-19,17542
O01865,C092,P018,1,2026-08-19,52496
O01866,C030,P034,4,2026-08-19,248772
O01867,C059,P048,1,2026-08-19,58282
O01868,C065,P009,4,2026-08-19,127084
O01869,C076,P037,1,2026-08-19,46638
O01870,C085,P009,2,2026-08-19,63542
O01871,C034,P021,4,2026-08-19,130772
O01872,C041,P029,3,2026-08-19,28461
O01873,C010,P013,2,2026-08-19,124992
O01874,C020,P007,2,2026-08-19,95552
O01875,C060,P021,4,2026-08-19,130772
O01876,C069,P023,2,2026-08-19,5914
O01877,C040,P030,3,2026-08-19,94185
O01878,C012,P011,3,2026-08-19,191697
O01879,C028,P021,2,2026-08-19,65386
O01880,C092,P016,3,2026-08-19,166983
O01881,C066,P004,3,2026-08-19,209142
O01882,C023,P002,4,2026-08-19,105084
O01883,C072,P048,5,2026-08-19,291410
O01884,C013,P030,1,2026-08-19,31395
O01885,C016,P001,1,2026-08-19,66740
O01886,C017,P013,4,2026-08-19,249984
O01887,C088,P041,1,2026-08-19,44673
O01888,C010,P002,1,2026-08-19,26271
O01889,C083,P029,2,2026-08-19,18974
O01890,C043,P008,1,2026-08-19,31585
O01891,C007,P011,5,2026-08-19,319495
O01892,C093,P026,4,2026-08-19,38020
O01893,C049,P044,4,2026-08-19,236000
O01894,C046,P014,2,2026-08-19,43686
O01895,C036,P029,2,2026-08-19,18974
O01896,C079,P040,5,2026-08-19,40720
O01897,C083,P019,4,2026-08-19,230488
O01898,C071,P031,1,2026-08-19,63824
O01899,C036,P025,2,2026-08-19,58128
O01900,C026,P042,5,2026-08-19,163955
O01901,C081,P035,1,2026-08-19,25157
O01902,C092,P023,4,2026-08-19,11828
O01903,C063,P023,5,2026-08-19,14785
O01904,C042,P025,3,2026-08-19,87192
O01905,C004,P021,5,2026-08-19,163465
O01906,C004,P050,3,2026-08-19,6402
O01907,C061,P034,3,2026-08-19,186579
O01908,C021,P007,2,2026-08-19,95552
O01909,C035,P035,1,2026-08-19,25157
O01910,C074,P025,3,2026-08-19,87192
O01911,C023,P016,5,2026-08-19,278305
O01912,C095,P045,3,2026-08-19,166488
O01913,C091,P045,3,2026-08-19,166488
O01914,C073,P013,4,2026-08-19,249984
O01915,C040,P012,4,2026-08-19,66732
O01916,C012,P004,2,2026-08-19,139428
O01917,C003,P034,4,2026-08-19,248772
O01918,C043,P040,2,2026-08-19,16288
O01919,C044,P046,2,2026-08-19,73418
O01920,C008,P002,2,2026-08-19,52542
O01921,C100,P008,5,2026-08-19,157925
O01922,C010,P024,4,2026-08-19,121444
O01923,C044,P020,3,2026-08-19,178131
O01924,C021,P047,4,2026-08-19,131768
O01925,C084,P021,2,2026-08-19,65386
O01926,C089,P040,3,2026-08-19,24432
O01927,C086,P038,2,2026-08-19,108166
O01928,C040,P047,3,2026-08-19,98826
O01929,C023,P047,1,2026-08-19,32942
O01930,C099,P037,1,2026-08-19,46638
O01931,C078,P021,5,2026-08-19,163465
O01932,C082,P037,1,2026-08-19,46638
O01933,C019,P022,1,2026-08-19,8592
O01934,C045,P021,2,2026-08-19,65386
O01935,C091,P043,3,2026-08-19,75393
O01936,C002,P017,2,2026-08-19,53130
O01937,C089,P005,3,2026-08-19,128061
O01938,C014,P047,1,2026-08-19,32942
O01939,C050,P029,4,2026-08-19,37948
O01940,C053,P032,4,2026-08-19,70168
O01941,C070,P025,1,2026-08-19,29064
O01942,C074,P042,2,2026-08-19,65582
O01943,C058,P005,1,2026-08-19,42687
O01944,C003,P021,3,2026-08-19,98079
O01945,C010,P022,2,2026-08-19,17184
O01946,C021,P047,1,2026-08-19,32942
O01947,C012,P022,5,2026-08-19,42960
O01948,C091,P002,4,2026-08-19,105084
O01949,C078,P028,2,2026-08-19,8634
O01950,C013,P022,2,2026-08-19,17184
O01951,C053,P045,5,2026-08-19,277480
O01952,C034,P043,3,2026-08-19,75393
O01953,C031,P007,1,2026-08-19,47776
O01954,C074,P036,4,2026-08-19,51616
O01955,C007,P024,1,2026-08-19,30361
O01956,C012,P019,5,2026-08-19,288110
O01957,C026,P007,1,2026-08-19,47776
O01958,C022,P041,3,2026-08-19,134019
O01959,C061,P008,3,2026-08-19,94755
O01960,C061,P032,3,2026-08-19,52626
O01961,C083,P035,4,2026-08-19,100628
O01962,C048,P025,3,2026-08-19,87192
O01963,C058,P003,3,2026-08-19,147627
O01964,C060,P017,2,2026-08-19,53130
O01965,C073,P004,2,2026-08-19,139428
O01966,C011,P043,3,2026-08-19,75393
O01967,C053,P049,5,2026-08-19,65165
O01968,C071,P004,4,2026-08-19,278856
O01969,C054,P035,4,2026-08-19,100628
O01970,C061,P020,1,2026-08-19,59377
O01971,C092,P003,5,2026-08-19,246045
O01972,C074,P044,5,2026-08-19,295000
O01973,C016,P049,4,2026-08-19,52132
O01974,C022,P014,2,2026-08-19,43686
O01975,C006,P028,1,2026-08-19,4317
O01976,C026,P041,2,2026-08-19,89346
O01977,C041,P047,1,2026-08-19,32942
O01978,C050,P036,4,2026-08-19,51616
O01979,C042,P018,5,2026-08-19,262480
O01980,C002,P045,5,2026-08-19,277480
O01981,C054,P008,4,2026-08-19,126340
O01982,C019,P037,5,2026-08-19,233190
O01983,C014,P037,1,2026-08-19,46638
O01984,C069,P023,4,2026-08-19,11828
O01985,C050,P042,4,2026-08-19,131164
O01986,C005,P012,3,2026-08-19,50049
O01987,C019,P040,5,2026-08-19,40720
O01988,C005,P026,3,2026-08-19,28515
O01989,C007,P048,4,2026-08-19,233128
O01990,C048,P002,3,2026-08-19,78813
O01991,C040,P018,4,2026-08-19,209984
O01992,C030,P009,3,2026-08-19,95313
O01993,C100,P021,3,2026-08-19,98079
O01994,C078,P042,1,2026-08-19,32791
O01995,C057,P014,4,2026-08-19,87372
O01996,C098,P034,3,2026-08-19,186579
O01997,C066,P011,1,2026-08-19,63899
O01998,C091,P033,4,2026-08-19,248612
O01999,C100,P034,5,2026-08-19,310965
O02000,C023,P013,2,2026-08-19,124992
O02001,C012,P049,2,2026-08-19,26066
O02002,C053,P032,4,2026-08-19,70168
O02003,C052,P004,2,2026-08-19,139428
O02004,C001,P025,3,2026-08-19,87192
O02005,C037,P028,5,2026-08-19,21585
O02006,C020,P013,3,2026-08-19,187488
O02007,C008,P038,5,2026-08-19,270415
O02008,C096,P021,1,2026-08-19,32693
O02009,C075,P031,5,2026-08-19,319120
O02010,C021,P004,5,2026-08-19,348570
O02011,C024,P005,5,2026-08-19,213435
O02012,C087,P016,4,2026-08-19,222644
O02013,C073,P016,5,2026-08-19,278305
O02014,C080,P006,4,2026-08-19,11008
O02015,C041,P017,2,2026-08-19,53130
O02016,C031,P017,4,2026-08-19,106260
O02017,C086,P042,3,2026-08-19,98373
O02018,C041,P049,1,2026-08-19,13033
O02019,C059,P040,5,2026-08-19,40720
O02020,C010,P035,2,2026-08-19,50314
O02021,C034,P009,3,2026-08-19,95313
O02022,C032,P024,3,2026-08-19,91083
O02023,C057,P035,3,2026-08-19,75471
O02024,C002,P043,5,2026-08-19,125655
O02025,C085,P007,2,2026-08-19,95552
O02026,C015,P007,5,2026-08-19,238880
O02027,C035,P019,5,2026-08-19,288110
O02028,C092,P022,2,2026-08-19,17184
O02029,C065,P032,3,2026-08-19,52626
O02030,C012,P041,4,2026-08-19,178692
O02031,C006,P001,3,2026-08-19,200220
O02032,C082,P017,2,2026-08-19,53130
O02033,C071,P046,4,2026-08-19,146836
O02034,C002,P008,1,2026-08-19,31585
O02035,C070,P003,3,2026-08-19,147627
O02036,C019,P028,2,2026-08-19,8634
O02037,C040,P024,1,2026-08-19,30361
O02038,C027,P044,2,2026-08-19,118000
O02039,C046,P050,5,2026-08-19,10670
O02040,C080,P048,2,2026-08-19,116564
O02041,C021,P012,4,2026-08-19,66732
O02042,C023,P048,3,2026-08-19,174846
O02043,C086,P048,2,2026-08-19,116564
O02044,C021,P045,1,2026-08-19,55496
O02045,C005,P031,2,2026-08-19,127648
O02046,C059,P023,3,2026-08-19,8871
O02047,C029,P002,2,2026-08-19,52542
O02048,C043,P018,1,2026-08-19,52496
O02049,C045,P042,5,2026-08-19,163955
O02050,C087,P035,3,2026-08-19,75471
O02051,C015,P017,2,2026-08-19,53130
O02052,C005,P007,5,2026-08-19,238880
O02053,C045,P047,3,2026-08-19,98826
O02054,C078,P033,1,2026-08-19,62153
O02055,C074,P013,3,2026-08-19,187488
O02056,C091,P028,1,2026-08-19,4317
O02057,C069,P044,2,2026-08-19,118000
O02058,C056,P005,3,2026-08-19,128061
O02059,C085,P008,3,2026-08-19,94755
O02060,C040,P043,4,2026-08-19,100524
O02061,C052,P045,3,2026-08-19,166488
O02062,C017,P013,4,2026-08-19,249984
O02063,C087,P048,2,2026-08-19,116564
O02064,C052,P036,1,2026-08-19,12904
O02065,C037,P014,4,2026-08-19,87372
O02066,C060,P029,4,2026-08-19,37948
O02067,C066,P031,2,2026-08-19,127648
O02068,C037,P033,5,2026-08-19,310765
O02069,C012,P049,2,2026-08-19,26066
O02070,C029,P013,2,2026-08-19,124992
O02071,C006,P016,4,2026-08-19,222644
O02072,C059,P027,5,2026-08-19,151035
O02073,C092,P045,4,2026-08-19,221984
O02074,C052,P016,2,2026-08-19,111322
O02075,C097,P050,1,2026-08-19,2134
O02076,C029,P012,5,2026-08-19,83415
O02077,C007,P036,2,2026-08-19,25808
O02078,C059,P009,4,2026-08-19,127084
O02079,C072,P039,3,2026-08-19,21900
O02080,C079,P047,5,2026-08-19,164710
O02081,C071,P029,2,2026-08-19,18974
O02082,C058,P017,2,2026-08-19,53130
O02083,C099,P050,5,2026-08-19,10670
O02084,C081,P016,3,2026-08-19,166983
O02085,C010,P046,3,2026-08-19,110127
O02086,C035,P022,3,2026-08-19,25776
O02087,C011,P009,2,2026-08-19,63542
O02088,C050,P045,2,2026-08-19,110992
O02089,C009,P027,4,2026-08-19,120828
O02090,C070,P030,4,2026-08-19,125580
O02091,C027,P027,4,2026-08-19,120828
O02092,C098,P037,4,2026-08-19,186552
O02093,C001,P023,3,2026-08-19,8871
O02094,C054,P035,5,2026-08-19,125785
O02095,C063,P015,3,2026-08-19,208089
O02096,C063,P002,4,2026-08-19,105084
O02097,C086,P044,4,2026-08-19,236000
O02098,C060,P009,5,2026-08-19,158855
O02099,C004,P026,5,2026-08-19,47525
O02100,C011,P042,4,2026-08-19,131164
O02101,C060,P012,1,2026-08-19,16683
O02102,C049,P021,2,2026-08-19,65386
O02103,C042,P022,4,2026-08-19,34368
O02104,C097,P027,3,2026-08-19,90621
O02105,C061,P002,5,2026-08-19,131355
O02106,C045,P015,1,2026-08-19,69363
O02107,C097,P002,2,2026-08-19,52542
O02108,C003,P040,2,2026-08-19,16288
O02109,C017,P031,1,2026-08-19,63824
O02110,C060,P045,3,2026-08-19,166488
O02111,C022,P039,5,2026-08-19,36500
O02112,C100,P011,3,2026-08-19,191697
O02113,C075,P002,3,2026-08-19,78813
O02114,C051,P046,2,2026-08-19,73418
O02115,C076,P045,2,2026-08-19,110992
O02116,C090,P050,3,2026-08-19,6402
O02117,C073,P003,3,2026-08-19,147627
O02118,C055,P043,3,2026-08-19,75393
O02119,C065,P042,3,2026-08-19,98373
O02120,C054,P032,1,2026-08-19,17542
O02121,C047,P041,4,2026-08-19,178692
O02122,C056,P012,5,2026-08-19,83415
O02123,C079,P035,4,2026-08-19,100628
O02124,C056,P047,5,2026-08-19,164710
O02125,C042,P016,1,2026-08-19,55661
O02126,C058,P016,4,2026-08-19,222644
O02127,C044,P002,4,2026-08-19,105084
O02128,C024,P032,2,2026-08-19,35084
O02129,C034,P022,3,2026-08-19,25776
O02130,C072,P001,5,2026-08-19,333700
O02131,C011,P016,4,2026-08-19,222644
O02132,C072,P049,2,2026-08-19,26066
O02133,C083,P046,4,2026-08-19,146836
O02134,C003,P006,3,2026-08-19,8256
O02135,C052,P045,2,2026-08-19,110992
O02136,C085,P038,3,2026-08-19,162249
O02137,C071,P034,3,2026-08-19,186579
O02138,C096,P036,3,2026-08-19,38712
O02139,C090,P030,3,2026-08-19,94185
O02140,C033,P015,1,2026-08-19,69363
O02141,C041,P008,5,2026-08-19,157925
O02142,C025,P014,4,2026-08-19,87372
O02143,C093,P038,5,2026-08-19,270415
O02144,C013,P013,3,2026-08-19,187488
O02145,C047,P012,3,2026-08-19,50049
O02146,C091,P035,2,2026-08-19,50314
O02147,C006,P004,5,2026-08-19,348570
O02148,C090,P009,4,2026-08-19,127084
O02149,C002,P037,3,2026-08-19,139914
O02150,C062,P029,3,2026-08-19,28461
O02151,C007,P017,4,2026-08-19,106260
O02152,C009,P026,4,2026-08-19,38020
O02153,C074,P041,1,2026-08-19,44673
O02154,C020,P037,3,2026-08-19,139914
O02155,C032,P008,5,2026-08-19,157925
O02156,C078,P039,5,2026-08-19,36500
O02157,C100,P034,4,2026-08-19,248772
O02158,C057,P020,5,2026-08-19,296885
O02159,C040,P037,5,2026-08-19,233190
O02160,C079,P048,1,2026-08-19,58282
O02161,C081,P014,3,2026-08-19,65529
O02162,C021,P016,2,2026-08-19,111322
O02163,C010,P011,1,2026-08-19,63899
O02164,C058,P045,5,2026-08-19,277480
O02165,C038,P003,2,2026-08-19,98418
O02166,C091,P019,4,2026-08-19,230488
O02167,C088,P015,3,2026-08-19,208089
O02168,C055,P008,5,2026-08-19,157925
O02169,C083,P010,3,2026-08-19,31566
O02170,C010,P004,2,2026-08-19,139428
O02171,C077,P048,5,2026-08-19,291410
O02172,C057,P008,4,2026-08-19,126340
O02173,C090,P026,3,2026-08-19,28515
O02174,C070,P032,4,2026-08-19,70168
O02175,C077,P003,4,2026-08-19,196836
O02176,C078,P017,1,2026-08-19,26565
O02177,C030,P044,5,2026-08-19,295000
O02178,C098,P044,3,2026-08-19,177000
O02179,C098,P049,2,2026-08-19,26066
O02180,C067,P042,4,2026-08-19,131164
O02181,C024,P038,4,2026-08-19,216332
O02182,C012,P031,3,2026-08-19,191472
O02183,C043,P021,1,2026-08-19,32693
O02184,C043,P027,4,2026-08-19,120828
O02185,C085,P026,5,2026-08-19,47525
O02186,C059,P006,3,2026-08-19,8256
O02187,C042,P008,4,2026-08-19,126340
O02188,C001,P043,5,2026-08-19,125655
O02189,C053,P004,2,2026-08-19,139428
O02190,C047,P040,4,2026-08-19,32576
O02191,C098,P004,2,2026-08-19,139428
O02192,C071,P009,3,2026-08-19,95313
O02193,C090,P032,1,2026-08-19,17542
O02194,C081,P039,2,2026-08-19,14600
O02195,C040,P036,1,2026-08-19,12904
O02196,C053,P006,2,2026-08-19,5504
O02197,C060,P008,2,2026-08-19,63170
O02198,C092,P019,5,2026-08-19,288110
O02199,C054,P031,4,2026-08-19,255296
O02200,C059,P036,2,2026-08-19,25808
O02201,C025,P039,5,2026-08-19,36500
O02202,C009,P018,4,2026-08-19,209984
O02203,C065,P018,1,2026-08-19,52496
O02204,C093,P020,5,2026-08-19,296885
O02205,C020,P029,5,2026-08-19,47435
O02206,C045,P022,5,2026-08-19,42960
O02207,C049,P030,3,2026-08-19,94185
O02208,C090,P016,5,2026-08-19,278305
O02209,C030,P050,4,2026-08-19,8536
O02210,C041,P048,4,2026-08-19,233128
O02211,C050,P043,2,2026-08-19,50262
O02212,C005,P009,5,2026-08-19,158855
O02213,C013,P029,1,2026-08-19,9487
O02214,C059,P001,2,2026-08-19,133480
O02215,C084,P010,1,2026-08-19,10522
O02216,C034,P022,5,2026-08-19,42960
O02217,C084,P006,3,2026-08-19,8256
O02218,C049,P021,4,2026-08-19,130772
O02219,C005,P040,1,2026-08-19,8144
O02220,C081,P044,3,2026-08-19,177000
O02221,C096,P006,4,2026-08-19,11008
O02222,C098,P041,1,2026-08-19,44673
O02223,C022,P045,3,2026-08-19,166488
O02224,C006,P021,1,2026-08-19,32693
O02225,C046,P024,4,2026-08-19,121444
O02226,C032,P034,4,2026-08-19,248772
O02227,C022,P012,1,2026-08-19,16683
O02228,C080,P044,2,2026-08-19,118000
O02229,C075,P010,2,2026-08-19,21044
O02230,C082,P017,4,2026-08-19,106260
O02231,C086,P001,4,2026-08-19,266960
O02232,C087,P035,2,2026-08-19,50314
O02233,C057,P023,5,2026-08-19,14785
O02234,C082,P028,3,2026-08-19,12951
O02235,C039,P013,4,2026-08-19,249984
O02236,C014,P016,4,2026-08-19,222644
O02237,C074,P019,3,2026-08-19,172866
O02238,C085,P026,3,2026-08-19,28515
O02239,C073,P044,1,2026-08-19,59000
O02240,C037,P050,2,2026-08-19,4268
O02241,C029,P041,2,2026-08-19,89346
O02242,C087,P049,2,2026-08-19,26066
O02243,C081,P042,1,2026-08-19,32791
O02244,C057,P003,5,2026-08-19,246045
O02245,C094,P009,1,2026-08-19,31771
O02246,C042,P048,4,2026-08-19,233128
O02247,C026,P009,5,2026-08-19,158855
O02248,C068,P033,3,2026-08-19,186459
O02249,C033,P031,3,2026-08-19,191472
O02250,C015,P030,1,2026-08-19,31395
O02251,C097,P015,4,2026-08-19,277452
O02252,C047,P006,4,2026-08-19,11008
O02253,C034,P035,1,2026-08-19,25157
O02254,C048,P044,3,2026-08-19,177000
O02255,C082,P024,1,2026-08-19,30361
O02256,C061,P002,5,2026-08-19,131355
O02257,C042,P040,2,2026-08-19,16288
O02258,C082,P030,3,2026-08-19,94185
O02259,C015,P009,1,2026-08-19,31771
O02260,C039,P032,1,2026-08-19,17542
O02261,C031,P035,2,2026-08-19,50314
O02262,C059,P024,5,2026-08-19,151805
O02263,C076,P048,2,2026-08-19,116564
O02264,C084,P007,4,2026-08-19,191104
O02265,C036,P003,3,2026-08-19,147627
O02266,C057,P029,2,2026-08-19,18974
O02267,C013,P044,3,2026-08-19,177000
O02268,C083,P023,1,2026-08-19,2957
O02269,C036,P013,1,2026-08-19,62496
